SaleDate,AssrLandUse,xrCompositeLandUseID_MinMax,xrBuildingTypeID_MinMax,LocationStartNumber_MinMax,xrPrimaryNeighborhoodID_MinMax,LandSF_MinMax,TotalFinishedArea_MinMax,LivingUnits_MinMax,SalePrice_MinMax,TotalAppraisedValue_MinMax,xrSalesValidityID_MinMax,xrDeedID_MinMax,xrCompositeLandUseID_Zscore,xrBuildingTypeID_Zscore,LocationStartNumber_Zscore,xrPrimaryNeighborhoodID_Zscore,LandSF_Zscore,TotalFinishedArea_Zscore,LivingUnits_Zscore,SalePrice_Zscore,TotalAppraisedValue_Zscore,xrSalesValidityID_Zscore,xrDeedID_Zscore
2021/02/11 00:00:00+00,TWO FAMILY,0.0,0.25,0.005888847994111152,0.03095975232198142,0.2589285714285714,0.15188857223136515,0.16666666666666666,0.0,0.3764605906097302,0.4074074074074074,0.29166666666666663,-1.072459667858818,-1.1292570918824019,-0.5706364306967329,-1.2903191247823576,-1.1950000342937142,-0.5984566095494168,-0.6827061286678859,-0.21057577661603583,0.1315122971882817,0.12676574857571968,-0.811462439511652
2024/04/01 00:00:00+00,THREE FAMILY,0.0,0.15000000000000002,0.006256900993743098,0.130030959752322,0.375,0.08092160719303175,0.16666666666666666,0.002950920572488714,0.33524537922243464,0.037037037037037035,0.41666666666666663,-1.072459667858818,-1.5414831592277634,-0.5664499728704884,-0.9735331220375301,-0.5925618164876256,-0.9766148420789479,-0.6827061286678859,-0.16819332105960513,-0.08967782402384242,-0.9199117788083547,0.39618909323287627
2023/08/02 00:00:00+00,CONDOMINIMUM,,,,,,,,,,,,,,,,,,,,,,
2021/02/11 00:00:00+00,THREE FAMILY,0.0,0.25,0.07066617592933383,0.12693498452012386,0.4464285714285714,0.20583631196564045,0.16666666666666666,0.0031719443546476744,0.3739111960909284,0.037037037037037035,0.41666666666666663,-1.072459667858818,-1.1292570918824019,0.16618014672229794,-0.9834326846233059,-0.22183060553003273,-0.31098789934239246,-0.6827061286678859,-0.16501887756166778,0.11783043402052143,-0.9199117788083547,0.39618909323287627
2024/02/27 00:00:00+00,CONDOMINIMUM,0.0,0.30000000000000004,0.002944423997055576,0.0,0.3035714285714286,0.18416087986191948,0.16666666666666666,0.0,0.4603781601869556,0.4074074074074074,0.29166666666666663,-1.072459667858818,-0.9231440582097212,-0.6041280933066888,-1.3893147506401162,-0.9632930274452186,-0.4264887255258065,-0.6827061286678859,-0.21057577661603583,0.5818736264603901,0.12676574857571968,-0.811462439511652
2021/11/18 00:00:00+00,CONDOMINIMUM,,,,,,,,,,,,,,,,,,,,,,
2021/11/05 00:00:00+00,THREE FAMILY,,,,,,,,,,,,,,,,,,,,,,
2022/02/09 00:00:00+00,ONE FAMILY,,,,,,,,,,,,,,,,,,,,,,
2024/08/01 00:00:00+00,ONE FAMILY,,,,,,,,,,,,,,,,,,,,,,
2021/03/26 00:00:00+00,THREE FAMILY,,,,,,,,,,,,,,,,,,,,,,
2023/11/17 00:00:00+00,CONDOMINIMUM,,,,,,,,,,,,,,,,,,,,,,
2023/05/15 00:00:00+00,CONDOMINIMUM,,,,,,,,,,,,,,,,,,,,,,
2023/05/15 00:00:00+00,THREE FAMILY,0.28571428571428564,0.6000000000000001,0.04343025395656974,0.5479876160990713,0.5982142857142856,0.5691807490065428,0.5,0.004218011109903822,0.5098789037603569,0.037037037037037035,0.41666666666666663,0.04983647538751932,0.31353414382636297,-0.14361773241979456,0.3629078270422112,0.5659732177548522,1.6251480201887083,1.642463075966335,-0.14999479383097195,0.847529802967735,-0.9199117788083547,0.39618909323287627
2024/06/26 00:00:00+00,ONE FAMILY,0.14285714285714285,0.55,0.02539565697460434,0.021671826625386997,0.625,0.30779111307349577,0.3333333333333333,0.0023384822313751185,0.48778415126407476,0.5555555555555556,0.08333333333333333,-0.5113115962356494,0.10742111015368225,-0.3487541659057747,-1.320017812539685,0.7049974218639495,0.23229371575867072,0.4798784736492245,-0.17698943743606527,0.7289536555138127,0.5454367595293494,-2.8242149940858656
